SCORECARD_POINTS,period,aid
-1.3574041,197712,css1977120800161
2.7617116,197712,css1977120800176
-0.19426388,197712,css1977120800198
-0.41600838,197712,css1977120900062
-2.7542286,197712,css1977120900081
1.7869123,197712,css1977120900091
-0.08703743,197712,css1977120900203
-3.7635305,197712,css1977121000030
0.6323274,197712,css1977121000125
2.238608,197712,css1977121000126
-0.7832647,197712,css1977121000156
-0.6923118,197712,css1977121100022
-0.7447806,197712,css1977121100053
-0.75410366,197712,css1977121100097
-1.0014479,197712,css1977121100106
0.55447227,197712,css1977121100147
-1.325593,197712,css1977121100181
0.41536495,197712,css1977121100187
0.7533152,197712,css1977121100199
1.8657659,197712,css1977121100201
0.9951337,197712,css1977121200084
-1.1837626,197712,css1977121200100
0.9846786,197712,css1977121200163
-0.73095363,197712,css1977121200185
-0.054283425,197712,css1977121200196
0.83186215,197712,css1977121300038
1.9139278,197712,css1977121300149
-1.2765018,197712,css1977121300158
-1.2765018,197712,css1977121300180
-1.4014533,197712,css1977121300188
1.5766329,197712,css1977121400008
-1.1316922,197712,css1977121400012
-1.0326946,197712,css1977121400086
1.7389104,197712,css1977121400127
0.09376715,197712,css1977121400191
0.23302639,197712,css1977121400194
2.5230775,197712,css1977121500089
-0.026296211,197712,css1977121500115
2.0903628,197712,css1977121600029
-3.40048,197712,css1977121600035
-1.023496,197712,css1977121600072
-1.7366188,197712,css1977121600110
-0.17262909,197712,css1977121600179
-1.6787271,197712,css1977121600192
1.809215,197712,css1977121700146
-3.5928385,197712,css1977121800021
-3.627021,197712,css1977121800052
2.8405244,197712,css1977121800141
-1.3745017,197712,css1977121800186
0.25489938,197712,css1977121800195
-0.5692775,197712,css1977121900031
0.35970652,197712,css1977121900092
-1.0868301,197712,css1977121900128
1.348726,197712,css1977121900157
-3.5030634,197712,css1977122000058
-1.0895234,197712,css1977122000108
-1.2334107,197712,css1977122000112
1.4048434,197712,css1977122000118
-0.45726392,197712,css1977122100165
-0.24441712,197712,css1977122100202
-0.62367505,197712,css1977122200026
-0.37447405,197712,css1977122200121
-0.72677743,197712,css1977122200197
-1.890564,197712,css1977122300013
-0.0042840512,197712,css1977122300103
0.0417132,197712,css1977122300189
1.7133641,197712,css1977122400005
0.0012367377,197712,css1977122400088
0.36128372,197712,css1977122400160
-1.1599691,197712,css1977122500015
0.6442809,197712,css1977122500034
-2.3933973,197712,css1977122500044
0.19923255,197712,css1977122500065
-0.5828726,197712,css1977122500200
2.7137117,197712,css1977122600002
-0.1073362,197712,css1977122600006
-0.4250205,197712,css1977122600019
-0.09320863,197801,css1978010100120
-2.7923872,197801,css1978010200009
-1.5363921,197801,css1978010200010
2.1591494,197801,css1978010200047
-2.5966334,197801,css1978010200083
2.0142796,197801,css1978010200135
-0.4882363,197801,css1978010300138
-0.84690404,197801,css1978010300140
0.11712838,197801,css1978010400048
-0.6633743,197801,css1978010400078
-2.1432915,197801,css1978010400093
0.33658955,197801,css1978010400119
-0.8801904,197801,css1978010400167
0.3238617,197801,css1978010500001
3.3959134,197801,css1978010500070
1.9339744,197801,css1978010500077
-0.899425,197801,css1978010500090
0.44710135,197801,css1978010500134
-0.8470104,197801,css1978010500142
-1.8820726,197801,css1978010600169
3.056713,197801,css1978010700004
-0.7743197,197801,css1978010700071
-0.6816596,197801,css1978010800036
2.864777,197801,css1978010800095
0.94623876,197801,css1978010800145
-0.9722245,197801,css1978010800161
1.6708568,197801,css1978010900081
1.9907821,197801,css1978011000030
-0.85387164,197801,css1978011000113
-0.8097666,197801,css1978011000125
0.12509978,197801,css1978011000156
-3.5283298,197801,css1978011100022
0.6544083,197801,css1978011100097
-0.3443726,197801,css1978011100106
1.5481977,197801,css1978011200050
-0.17894381,197801,css1978011200163
-0.17555939,197801,css1978011200166
-1.1556332,197801,css1978011300025
-1.3125489,197801,css1978011300038
0.611667,197801,css1978011300158
1.1495857,197801,css1978011400032
-1.1316922,197801,css1978011400086
-0.5888002,197801,css1978011500046
1.1953127,197801,css1978011500057
2.4243393,197801,css1978011500079
0.43495837,197801,css1978011600029
-1.1333768,197801,css1978011600110
0.3271629,197801,css1978011600133
0.98829865,197801,css1978011600164
1.2265917,197801,css1978011700136
0.91448486,197801,css1978011700137
-1.3705089,197801,css1978011700159
-3.4097064,197801,css1978011800052
-0.7484311,197801,css1978011800122
3.0162804,197801,css1978011800131
-1.2129693,197801,css1978011900031
2.4915433,197801,css1978011900076
-0.6714115,197801,css1978011900128
-0.29651684,197801,css1978012000058
-0.3977294,197801,css1978012000087
-1.8002279,197801,css1978012000108
-1.3018007,197801,css1978012000168
0.8271812,197801,css1978012100165
0.15792283,197801,css1978012200011
0.050495535,197801,css1978012300103
2.3015933,197801,css1978012500033
-0.5788241,197801,css1978012500034
-0.9636409,197801,css1978012500162
2.7878594,197801,css1978012600019
0.82364655,197802,css1978020100063
0.76684284,197802,css1978020100098
-0.7740942,197802,css1978020100120
-0.56576157,197802,css1978020200010
1.8984948,197802,css1978020200047
1.9835213,197802,css1978020200151
1.1608992,197802,css1978020300140
0.20390275,197802,css1978020300153
1.1360942,197802,css1978020400078
-0.9996402,197802,css1978020400119
1.213712,197802,css1978020400167
1.1832882,197802,css1978020500001
-2.0241408,197802,css1978020500094
-1.6204017,197802,css1978020500134
0.5112885,197802,css1978020600130
1.918812,197802,css1978020600144
-0.45726392,197802,css1978020600155
0.76914227,197802,css1978020600169
-0.26118025,197802,css1978020700004
0.089037895,197802,css1978020800016
-3.718817,197802,css1978020800024
0.10618799,197802,css1978020800145
-1.6531678,197802,css1978020800161
-1.1836126,197802,css1978021000113
2.6089349,197802,css1978021000125
-0.78334045,197802,css1978021000126
1.8894415,197802,css1978021100022
2.2328744,197802,css1978021200050
2.6936631,197802,css1978021200059
-1.0640872,197802,css1978021200100
-0.9146301,197802,css1978021200163
1.4806969,197802,css1978021200166
-0.3316634,197802,css1978021300158
1.2549131,197802,css1978021400012
-0.29617694,197802,css1978021400049
1.9874042,197802,css1978021400061
3.2706883,197802,css1978021400086
-1.0599014,197802,css1978021500023
0.2306198,197802,css1978021500046
-0.26597148,197802,css1978021500111
1.758934,197802,css1978021600029
-1.6171595,197802,css1978021600035
1.8830079,197802,css1978021600110
-0.06812795,197802,css1978021700027
2.8213995,197802,css1978021700096
-0.41676185,197802,css1978021700143
-0.101213954,197802,css1978021700146
-1.0269319,197802,css1978021800018
-0.54785234,197802,css1978021800039
-1.1509421,197802,css1978021800131
-3.1276495,197802,css1978021900031
-0.27377936,197802,css1978021900068
2.8417232,197802,css1978022000058
-1.3577754,197802,css1978022000087
-0.10103842,197802,css1978022000108
2.2769928,197802,css1978022000112
-1.4906855,197802,css1978022000168
0.5403631,197802,css1978022100165
-0.3477162,197802,css1978022200011
0.4016215,197802,css1978022200150
-3.111366,197802,css1978022300013
-3.7658486,197802,css1978022400045
-1.1553072,197802,css1978022500015
2.1626523,197802,css1978022500044
0.88442415,197802,css1978022500065
0.68883073,197802,css1978022600002
-0.92340636,197803,css1978030100120
1.1699046,197803,css1978030100123
-0.4463923,197803,css1978030200010
-0.27908587,197803,css1978030200014
2.8372545,197803,css1978030300138
-1.187318,197803,css1978030300153
-1.2072309,197803,css1978030400054
-0.98386276,197803,css1978030400119
0.57983613,197803,css1978030400154
-1.3039262,197803,css1978030400167
0.05259777,197803,css1978030500040
0.061235346,197803,css1978030500041
-0.36947823,197803,css1978030500051
0.2712377,197803,css1978030600056
0.21030271,197803,css1978030600144
0.7407095,197803,css1978030600152
-0.47024125,197803,css1978030600155
-1.4392496,197803,css1978030700004
-3.3370564,197803,css1978030700071
-3.3257039,197803,css1978030800016
2.0956924,197803,css1978030800017
0.9309945,197803,css1978030800024
-0.5431715,197803,css1978030800095
-0.5811943,197803,css1978030900062
-1.504977,197803,css1978030900091
-0.03539812,197803,css1978031000113
-1.033036,197803,css1978031000156
-0.27051133,197803,css1978031100003
1.7094911,197803,css1978031100022
-0.9184071,197803,css1978031100037
-1.2765018,197803,css1978031100097
-0.49634993,197803,css1978031100147
-1.563694,197803,css1978031200059
-0.47227272,197803,css1978031200100
1.7075658,197803,css1978031200166
-0.13177866,197803,css1978031300158
-1.4722185,197803,css1978031400008
2.0784533,197803,css1978031400012
-1.7189258,197803,css1978031400127
0.059932493,197803,css1978031500046
0.9209907,197803,css1978031600028
-0.25431758,197803,css1978031600029
-1.2365271,197803,css1978031600164
1.9649857,197803,css1978031700027
-1.0399731,197803,css1978031700096
0.4530142,197803,css1978031700143
-0.11104089,197803,css1978031700146
0.06590446,197803,css1978031700159
-0.617685,197803,css1978031800131
-3.0272856,197803,css1978031900031
1.7353172,197803,css1978031900068
-0.24258664,197803,css1978031900092
1.0460433,197803,css1978031900157
0.11780262,197803,css1978032000087
0.0680733,197803,css1978032000108
-1.1973217,197803,css1978032200011
-1.1520551,197803,css1978032200026
0.16045849,197803,css1978032200101
1.4992981,197803,css1978032200102
0.14801368,197803,css1978032200121
-0.64565253,197803,css1978032300042
-3.5142093,197803,css1978032400045
0.858829,197803,css1978032500033
-1.1481627,197803,css1978032500034
-0.03872869,197803,css1978032500067
-3.6878014,197803,css1978032600006
-2.397064,197804,css1978040100063
-1.3020144,197804,css1978040100098
0.9089296,197804,css1978040100123
0.9344677,197804,css1978040200010
0.2938165,197804,css1978040200060
-3.024812,197804,css1978040200074
-0.67332566,197804,css1978040200135
-1.4271203,197804,css1978040200151
0.8738145,197804,css1978040300069
0.5329877,197804,css1978040300138
1.6604347,197804,css1978040300140
-1.072144,197804,css1978040300153
-0.4782024,197804,css1978040300171
-0.063794255,197804,css1978040400048
-1.1627076,197804,css1978040400054
-0.9616558,197804,css1978040400154
0.21681944,197804,css1978040400167
-0.14378504,197804,css1978040500040
-1.1482873,197804,css1978040500070
0.5513096,197804,css1978040500090
0.52856696,197804,css1978040500142
-1.5840029,197804,css1978040600020
-1.867797,197804,css1978040600056
2.3025596,197804,css1978040600155
-1.524871,197804,css1978040600169
0.8563177,197804,css1978040800016
-3.0911458,197804,css1978040800017
-3.561386,197804,css1978040800024
1.8019965,197804,css1978040800099
2.8966513,197804,css1978040800145
-0.12289841,197804,css1978041000107
-1.45506,197804,css1978041000125
-1.4980087,197804,css1978041000126
-0.42793882,197804,css1978041000156
-1.4451019,197804,css1978041100003
-0.83791363,197804,css1978041100022
-2.3933973,197804,css1978041100037
-2.9894323,197804,css1978041100073
1.9855466,197804,css1978041200050
-3.433721,197804,css1978041200055
1.2430012,197804,css1978041200066
-1.0449072,197804,css1978041200084
-1.9728557,197804,css1978041200163
-2.1410396,197804,css1978041200166
0.19619235,197804,css1978041300158
-2.6666384,197804,css1978041400049
-1.1657314,197804,css1978041400086
2.1979601,197804,css1978041500007
-0.20433101,197804,css1978041500057
-2.2639327,197804,css1978041500079
0.36804938,197804,css1978041500089
2.910121,197804,css1978041500111
-1.0651412,197804,css1978041500115
-0.9276952,197804,css1978041500132
-0.66720307,197804,css1978041600164
-3.4178114,197804,css1978041700027
0.14036128,197804,css1978041700114
-0.8943633,197804,css1978041700136
0.43536767,197804,css1978041700139
-0.4419132,197804,css1978041700159
-3.61017,197804,css1978041800018
2.3602314,197804,css1978041900064
-0.52142197,197804,css1978041900076
0.57881457,197804,css1978041900157
-0.5349553,197804,css1978042000058
-0.22529987,197804,css1978042000087
-0.74824816,197804,css1978042000108
-0.42451382,197804,css1978042000118
-0.7563269,197804,css1978042000168
-0.99128366,197804,css1978042100165
-1.628745,197804,css1978042200011
2.5737321,197804,css1978042200026
1.2747587,197804,css1978042200102
0.39964417,197804,css1978042200121
0.7029467,197804,css1978042200150
-1.0288901,197804,css1978042200170
2.9354434,197804,css1978042300116
0.99556607,197804,css1978042400005
-0.039932564,197804,css1978042400045
2.67645,197804,css1978042400085
0.57283217,197804,css1978042400160
0.89341646,197804,css1978042500033
0.004130588,197804,css1978042500034
-0.8943784,197805,css1978050200009
0.799644,197805,css1978050200010
-0.82425344,197805,css1978050200014
-0.3639518,197805,css1978050200047
0.3073381,197805,css1978050200074
2.4374366,197805,css1978050300140
2.1130347,197805,css1978050400054
-0.8196608,197805,css1978050400078
1.2485801,197805,css1978050400154
-1.3002065,197805,css1978050400167
-0.12991151,197805,css1978050500001
1.740194,197805,css1978050500077
2.2498705,197805,css1978050500090
0.27926517,197805,css1978050500134
0.32717544,197805,css1978050600152
0.05421301,197805,css1978050600169
-1.5763366,197805,css1978050800036
-1.9014608,197805,css1978050800099
0.42637116,197805,css1978050800161
1.6192503,197805,css1978050900081
-1.085919,197805,css1978050900091
2.6371143,197805,css1978051000075
1.2053733,197805,css1978051000107
2.4254088,197805,css1978051000125
-1.558945,197805,css1978051000126
1.1659584,197805,css1978051100037
-0.859294,197805,css1978051200050
-0.6080607,197805,css1978051200100
1.3667647,197805,css1978051200163
-3.678983,197805,css1978051400008
1.30726,197805,css1978051400032
0.4515214,197805,css1978051400127
3.0014799,197805,css1978051500023
-2.861381,197805,css1978051500079
0.10916792,197805,css1978051500082
-0.7391589,197805,css1978051500089
3.4768198,197805,css1978051500109
-0.9625173,197805,css1978051500117
-3.2621446,197805,css1978051600029
-0.90771013,197805,css1978051600035
-0.440646,197805,css1978051600110
-0.76876,197805,css1978051600133
1.5430715,197805,css1978051600164
2.7328062,197805,css1978051700114
-1.3681009,197805,css1978051700137
1.2484959,197805,css1978051800021
-3.4270377,197805,css1978051800052
